Month Year,LGA Region,Approved Sites,Operational Sites,Approved EGMs,Operational EGMs,Metered Win,Machine %,Win/machine,,,,,
Feb-11,CASSOWARY COAST,15,15,370,360,1022096.8,97.2972973,2839.157778,,,,,
Jan-10,ISAAC,17,17,270,270,766237.08,100,2837.915111,,,,,
Sep-16,CHARTERS TOWERS,9,9,150,150,425673.6,100,2837.824,,,,,
Jan-14,SOUTHERN DOWNS,16,14,383,352,998912.44,91.90600522,2837.819432,,,,,
Feb-07,NOOSA,19,19,570,560,1589121.73,98.24561404,2837.717375,,,,,
Feb-05,GLADSTONE,23,23,560,555,1574866.16,99.10714286,2837.596685,,,,,
May-11,BANANA,10,10,171,171,485227.05,100,2837.585088,,,,,
Jun-08,BURDEKIN,8,8,185,185,524944.48,100,2837.53773,,,,,
Aug-06,LOCKYER VALLEY,18,18,274,266,754599.29,97.08029197,2836.839436,,,,,
Apr-18,GOONDIWINDI,9,9,155,147,417009.08,94.83870968,2836.796463,,,,,
Dec-05,GOONDIWINDI,11,10,187,169,479383.15,90.37433155,2836.586686,,,,,
Feb-08,GLADSTONE,25,22,715,627,1778440.86,87.69230769,2836.428804,,,,,
Dec-13,GOONDIWINDI,9,9,139,139,394202.82,100,2835.991511,,,,,
Nov-14,MAREEBA,7,7,201,194,550150.54,96.51741294,2835.827526,,,,,
Jan-18,SOUTH BURNETT,17,17,344,343,972435.92,99.70930233,2835.090146,,,,,
Jun-18,ISAAC,14,14,299,299,847605.28,100,2834.800268,,,,,
Sep-11,WESTERN DOWNS,25,25,400,400,1133835,100,2834.5875,,,,,
Nov-07,CLONCURRY,6,6,73,73,206912.95,100,2834.423973,,,,,
Jun-16,CASSOWARY COAST,14,14,374,372,1054328.17,99.46524064,2834.215511,,,,,
Nov-07,SOUTH BURNETT,21,21,372,335,949413.24,90.05376344,2834.069373,,,,,
Feb-11,SOUTH BURNETT,18,18,366,366,1036863.72,100,2832.960984,,,,,
Dec-09,MAREEBA,7,7,186,186,526792.1,100,2832.215591,,,,,
Oct-13,GOONDIWINDI,9,9,139,139,393675.36,100,2832.196835,,,,,
Apr-08,LIVINGSTONE,15,12,319,269,761825.68,84.32601881,2832.065725,,,,,
Jul-04,NORTH BURNETT,11,11,103,103,291640.77,100,2831.463786,,,,,
Nov-15,GOONDIWINDI,9,9,147,139,393477.46,94.55782313,2830.773094,,,,,
Aug-04,MAREEBA,7,7,177,174,492523.47,98.30508475,2830.594655,,,,,
Apr-09,BURDEKIN,8,7,200,177,500967.49,88.5,2830.324802,,,,,
May-14,BANANA,10,10,171,171,483866.73,100,2829.63,,,,,
Dec-05,DOUGLAS,11,11,155,155,438421.48,100,2828.525677,,,,,
Oct-18,SCENIC RIM,17,17,229,220,622238.45,96.069869,2828.356591,,,,,
Jul-12,SOUTHERN DOWNS,19,16,411,372,1052038.89,90.51094891,2828.061532,,,,,
Oct-04,SOUTH BURNETT,21,21,334,326,921754.78,97.60479042,2827.46865,,,,,
May-05,GYMPIE,23,21,365,354,1000653.45,96.98630137,2826.704661,,,,,
Sep-06,SOUTH BURNETT,21,21,339,330,932691.46,97.34513274,2826.337758,,,,,
Mar-09,CENTRAL HIGHLANDS,20,19,425,397,1122031.9,93.41176471,2826.276826,,,,,
Feb-06,MOUNT ISA,9,9,506,506,1429947.58,100,2825.98336,,,,,
Dec-16,SOUTHERN DOWNS,13,13,356,351,991858.36,98.59550562,2825.807293,,,,,
Feb-14,LIVINGSTONE,13,11,298,283,799692.6,94.96644295,2825.768905,,,,,
Feb-07,FRASER COAST,39,39,1170,1170,3305951.4,100,2825.599487,,,,,
May-11,BURDEKIN,8,6,163,163,460499.56,100,2825.150675,,,,,
May-16,CASSOWARY COAST,14,14,374,367,1036632.66,98.12834225,2824.612153,,,,,
Jul-06,GYMPIE,21,20,379,357,1008290.63,94.19525066,2824.343501,,,,,
Dec-07,MAREEBA,7,7,186,186,525326.71,100,2824.337151,,,,,
Feb-08,ROCKHAMPTON,40,40,1088,1070,3021693.72,98.34558824,2824.012822,,,,,
Apr-07,GLADSTONE,23,22,642,623,1758868.42,97.04049844,2823.223788,,,,,
Apr-07,HINCHINBROOK,8,7,95,83,234320,87.36842105,2823.13253,,,,,
Mar-07,CAIRNS,43,43,1623,1623,4580919.39,100,2822.501165,,,,,
May-10,LIVINGSTONE,13,12,318,284,801565.23,89.3081761,2822.412782,,,,,
Jun-12,SOUTH BURNETT,18,18,363,363,1024354.77,100,2821.913967,,,,,
Aug-15,SOUTHERN DOWNS,13,13,356,351,990346.58,98.59550562,2821.500228,,,,,
Nov-17,BANANA,10,10,154,152,428839.57,98.7012987,2821.312961,,,,,
Sep-10,GYMPIE,19,19,387,377,1063607.37,97.41602067,2821.239708,,,,,
Sep-04,LOCKYER VALLEY,18,18,271,266,750390.78,98.15498155,2821.01797,,,,,
Jun-14,GOONDIWINDI,9,9,139,139,392121.31,100,2821.016619,,,,,
Feb-18,GOONDIWINDI,9,9,155,147,414682.47,94.83870968,2820.969184,,,,,
Apr-09,CENTRAL HIGHLANDS,20,19,425,396,1116967.48,93.17647059,2820.624949,,,,,
Sep-14,CASSOWARY COAST,15,15,380,370,1043600.34,97.36842105,2820.541459,,,,,
Feb-15,GYMPIE,19,19,363,363,1023832.84,100,2820.476143,,,,,
Dec-17,NORTH BURNETT,8,8,83,83,234088.22,100,2820.34,,,,,
Feb-07,CASSOWARY COAST,16,15,368,333,939072.66,90.48913043,2820.038018,,,,,
May-12,GYMPIE,19,19,387,387,1091260.19,100,2819.793773,,,,,
Oct-07,SCENIC RIM,21,19,253,206,580683.92,81.4229249,2818.853981,,,,,
Jun-12,NORTH BURNETT,9,9,94,94,264915.98,100,2818.255106,,,,,
Jul-06,BURDEKIN,8,8,185,185,521292.51,100,2817.797351,,,,,
Jan-08,BURDEKIN,8,8,185,185,521270.38,100,2817.67773,,,,,
Aug-12,SOUTHERN DOWNS,19,16,411,372,1048077.05,90.51094891,2817.411425,,,,,
Jan-16,CASSOWARY COAST,15,15,380,373,1050875.73,98.15789474,2817.361206,,,,,
Mar-13,GOONDIWINDI,10,9,179,139,391482.44,77.65363128,2816.420432,,,,,
Feb-16,DOUGLAS,7,7,157,145,408317.74,92.3566879,2815.984414,,,,,
Jan-08,LIVINGSTONE,15,14,331,291,819380.59,87.91540785,2815.740859,,,,,
Oct-11,GYMPIE,19,19,387,387,1089653.8,100,2815.642894,,,,,
Jun-13,MAREEBA,7,7,196,194,546207.42,98.97959184,2815.502165,,,,,
Mar-11,SOUTH BURNETT,18,18,366,366,1030472.2,100,2815.497814,,,,,
Mar-15,GOONDIWINDI,9,9,147,139,391320.53,94.55782313,2815.255612,,,,,
Nov-13,HINCHINBROOK,8,8,99,93,261675.07,93.93939394,2813.71043,,,,,
Dec-13,SOUTHERN DOWNS,16,14,383,352,990148.13,91.90600522,2812.920824,,,,,
Apr-13,CASSOWARY COAST,15,13,370,343,964781.88,92.7027027,2812.77516,,,,,
Sep-16,CENTRAL HIGHLANDS,17,17,412,387,1088322.47,93.93203883,2812.202765,,,,,
Feb-16,SOMERSET,13,12,149,127,357132.98,85.23489933,2812.070709,,,,,
Jul-14,SOUTHERN DOWNS,16,14,381,351,987021.25,92.12598425,2812.026353,,,,,
Oct-05,LIVINGSTONE,14,14,292,280,787342.05,95.89041096,2811.935893,,,,,
Oct-10,GYMPIE,19,19,387,377,1060086.72,97.41602067,2811.901114,,,,,
Apr-05,SOMERSET,14,13,142,130,365536.53,91.54929577,2811.819462,,,,,
Jun-10,DOUGLAS,10,9,161,149,418947.08,92.54658385,2811.725369,,,,,
Nov-11,LOCKYER VALLEY,19,19,296,285,801323.23,96.28378378,2811.660456,,,,,
Apr-11,GYMPIE,19,19,387,387,1087953.74,100,2811.249974,,,,,
Mar-08,GLADSTONE,25,23,715,656,1843616.67,91.74825175,2810.391265,,,,,
Jan-13,GOONDIWINDI,10,9,179,139,390629.56,77.65363128,2810.284604,,,,,
Aug-09,SOUTH BURNETT,21,21,388,382,1073205.73,98.45360825,2809.439084,,,,,
Feb-14,BUNDABERG,39,39,1266,1250,3511679.37,98.73617694,2809.343496,,,,,
Feb-14,HINCHINBROOK,8,8,99,93,261256.87,93.93939394,2809.213656,,,,,
Jan-09,CASSOWARY COAST,15,15,350,344,966324.2,98.28571429,2809.081977,,,,,
Sep-04,MAREEBA,7,7,186,171,480343.35,91.93548387,2809.025439,,,,,
Nov-04,LOCKYER VALLEY,18,18,274,266,747072.57,97.08029197,2808.543496,,,,,
Nov-07,MAREEBA,7,7,186,186,522233.08,100,2807.704731,,,,,
Aug-09,MAREEBA,7,7,186,186,522192.96,100,2807.489032,,,,,
Jan-08,CASSOWARY COAST,15,15,350,344,965451.8,98.28571429,2806.54593,,,,,
Feb-08,CAIRNS,44,42,1648,1610,4518400.09,97.69417476,2806.459683,,,,,
Dec-15,SCENIC RIM,19,19,269,253,710030.82,94.05204461,2806.445929,,,,,
Feb-13,GOONDIWINDI,10,9,179,139,389971.39,77.65363128,2805.549568,,,,,
Nov-13,SOUTHERN DOWNS,16,14,383,353,990324.4,92.16710183,2805.451558,,,,,
Apr-13,SOUTH BURNETT,18,18,343,343,962237.95,100,2805.358455,,,,,
Jun-15,SOUTHERN DOWNS,13,13,356,351,984576.14,98.59550562,2805.060228,,,,,
Jul-06,TABLELANDS,8,7,190,135,378669.86,71.05263158,2804.961926,,,,,
Mar-06,GYMPIE,22,20,359,353,989975.09,98.32869081,2804.462011,,,,,
May-10,BURDEKIN,8,7,196,181,507568.54,92.34693878,2804.246077,,,,,
Jun-13,DOUGLAS,9,9,153,153,429046.49,100,2804.225425,,,,,
Feb-17,SOUTH BURNETT,17,17,346,339,950383.76,97.97687861,2803.491917,,,,,
Jun-09,MAREEBA,7,7,186,186,521392.99,100,2803.188118,,,,,
May-18,CASSOWARY COAST,14,14,374,372,1042672.2,99.46524064,2802.882258,,,,,
Sep-04,GYMPIE,23,23,360,348,975324.08,96.66666667,2802.655402,,,,,
Feb-09,MOUNT ISA,8,8,480,480,1345262.45,100,2802.630104,,,,,
Aug-13,SOUTHERN DOWNS,17,16,396,366,1025722.32,92.42424242,2802.52,,,,,
Feb-13,MAREEBA,7,7,196,186,521226.6,94.89795918,2802.293548,,,,,
Jan-13,MAREEBA,7,7,186,186,521205.06,100,2802.177742,,,,,
Feb-14,BURDEKIN,6,6,163,164,459466.07,100.6134969,2801.622378,,,,,
Dec-04,WHITSUNDAY,26,26,492,492,1378280.58,100,2801.383293,,,,,
Feb-14,LOCKYER VALLEY,18,18,287,287,803874.62,100,2800.956864,,,,,
Oct-15,ISAAC,16,16,315,309,865485.76,98.0952381,2800.92479,,,,,
Apr-16,SCENIC RIM,19,19,269,253,708541.78,94.05204461,2800.560395,,,,,
Feb-15,LOCKYER VALLEY,17,17,278,278,778489.18,100,2800.320791,,,,,
Mar-17,BANANA,10,10,154,152,425628.18,98.7012987,2800.185395,,,,,
Sep-16,MARANOA,10,9,179,140,392010.15,78.2122905,2800.0725,,,,,
May-11,MARANOA,9,8,127,117,327577.56,92.12598425,2799.808205,,,,,
Apr-08,TOOWOOMBA,56,56,1432,1425,3989516.4,99.51117318,2799.660632,,,,,
Mar-07,HINCHINBROOK,8,7,95,83,232371.77,87.36842105,2799.65988,,,,,
Jan-05,MOUNT ISA,9,8,506,471,1318630.72,93.08300395,2799.640594,,,,,
Jun-14,HINCHINBROOK,8,7,99,89,249152.6,89.8989899,2799.467416,,,,,
Mar-09,SOUTH BURNETT,21,21,388,382,1069244.84,98.45360825,2799.070262,,,,,
Feb-05,MACKAY,47,45,1316,1273,3562944.74,96.7325228,2798.856826,,,,,
Nov-05,SOUTH BURNETT,21,21,333,333,931878.4,100,2798.433634,,,,,
Jul-04,TABLELANDS,7,6,169,121,338596.39,71.59763314,2798.317273,,,,,
Dec-16,NORTH BURNETT,8,8,83,83,232221.98,100,2797.855181,,,,,
Jul-15,SOMERSET,13,12,152,130,363651.41,85.52631579,2797.318538,,,,,
Jul-10,MARANOA,9,9,137,137,383195.4,100,2797.046715,,,,,
Jan-05,GYMPIE,23,22,370,345,964266.15,93.24324324,2794.974348,,,,,
Jul-11,WESTERN DOWNS,25,25,400,400,1117931.84,100,2794.8296,,,,,
Oct-05,GYMPIE,22,20,357,353,986536.42,98.87955182,2794.720737,,,,,
May-09,MAREEBA,7,7,186,186,519814.49,100,2794.701559,,,,,
Feb-06,BUNDABERG,42,41,1071,1048,2928839.15,97.85247432,2794.693845,,,,,
Dec-04,LIVINGSTONE,13,13,278,274,765720.32,98.56115108,2794.599708,,,,,
Dec-12,SOUTHERN DOWNS,19,16,401,367,1025591.58,91.52119701,2794.527466,,,,,
Jan-09,SOMERSET,13,13,130,130,363256,100,2794.276923,,,,,
Jan-10,GYMPIE,19,19,377,377,1053328.07,100,2793.97366,,,,,
Mar-06,LIVINGSTONE,15,14,330,276,771078.23,83.63636364,2793.761703,,,,,
Dec-04,CASSOWARY COAST,17,16,344,331,924715.92,96.22093023,2793.703686,,,,,
Nov-12,DOUGLAS,9,9,153,153,427358.61,100,2793.193529,,,,,
Jul-17,SCENIC RIM,19,19,259,243,678677.77,93.82239382,2792.912634,,,,,
Sep-04,CENTRAL HIGHLANDS,20,20,405,385,1075252.52,95.0617284,2792.863688,,,,,
Nov-11,SOUTH BURNETT,18,18,366,366,1022082.21,100,2792.574344,,,,,
May-18,SCENIC RIM,19,18,229,225,628317.51,98.25327511,2792.522267,,,,,
Mar-09,SOMERSET,13,13,138,130,362958.08,94.20289855,2791.985231,,,,,
Sep-07,SCENIC RIM,21,19,253,206,575054.06,81.4229249,2791.524563,,,,,
Apr-18,ISAAC,14,14,299,299,834432.61,100,2790.744515,,,,,
Oct-14,SOMERSET,12,12,142,130,362755.63,91.54929577,2790.427923,,,,,
May-07,TOOWOOMBA,56,56,1427,1412,3940019.5,98.94884373,2790.382082,,,,,
Mar-07,CENTRAL HIGHLANDS,20,20,437,425,1185848.59,97.25400458,2790.231976,,,,,
Jun-08,GYMPIE,21,18,377,348,970886.86,92.30769231,2789.90477,,,,,
Sep-15,SOUTHERN DOWNS,13,13,356,351,979131.37,98.59550562,2789.548063,,,,,
Nov-14,SOMERSET,12,12,142,130,362496.47,91.54929577,2788.434385,,,,,
Oct-16,WESTERN DOWNS,24,22,389,335,933991.43,86.11825193,2788.034119,,,,,
Jan-08,MAREEBA,7,7,186,186,518505.72,100,2787.665161,,,,,
Apr-08,HINCHINBROOK,8,8,91,86,239681.72,94.50549451,2786.996744,,,,,
Sep-10,BURDEKIN,8,7,196,181,504428.54,92.34693878,2786.898011,,,,,
Feb-10,BUNDABERG,42,42,1193,1140,3176590.17,95.55741827,2786.482605,,,,,
Jan-17,GOONDIWINDI,9,9,147,146,406779.67,99.31972789,2786.162123,,,,,
Nov-13,CASSOWARY COAST,15,15,370,368,1025120.23,99.45945946,2785.652799,,,,,
Jun-11,DOUGLAS,10,9,153,151,420607.37,98.69281046,2785.479272,,,,,
Nov-17,CASSOWARY COAST,14,14,374,374,1041634.18,100,2785.118128,,,,,
Feb-06,CAIRNS,43,41,1577,1467,4084534.13,93.0247305,2784.276844,,,,,
Dec-05,CASSOWARY COAST,17,16,354,344,957656.73,97.17514124,2783.885843,,,,,
Jul-05,MAREEBA,7,7,186,186,517772.56,100,2783.723441,,,,,
Apr-08,GLADSTONE,25,23,715,656,1825965.48,91.74825175,2783.483963,,,,,
Jul-04,CASSOWARY COAST,17,16,344,324,901792.72,94.18604651,2783.310864,,,,,
Sep-08,LOCKYER VALLEY,19,18,271,266,740355.46,98.15498155,2783.291203,,,,,
Jun-11,GYMPIE,19,19,387,387,1076927.33,100,2782.757959,,,,,
Aug-04,CENTRAL HIGHLANDS,20,20,405,386,1073860.23,95.30864198,2782.021321,,,,,
Jan-14,CASSOWARY COAST,15,15,380,368,1023720.26,96.84210526,2781.848533,,,,,
Jul-04,MAREEBA,7,7,177,174,483970.38,98.30508475,2781.438966,,,,,
Mar-12,LOCKYER VALLEY,19,19,295,295,820463.36,100,2781.231729,,,,,
Apr-15,SOUTH BURNETT,17,17,339,339,942774.67,100,2781.046224,,,,,
Sep-14,SOUTHERN DOWNS,16,14,381,351,975498.89,92.12598425,2779.199117,,,,,
Apr-13,HINCHINBROOK,8,8,93,93,258451.64,100,2779.049892,,,,,
Apr-14,GOONDIWINDI,9,9,139,139,386263.67,100,2778.875324,,,,,
Sep-17,SCENIC RIM,19,19,259,243,675210.36,93.82239382,2778.643457,,,,,
Jan-08,ISAAC,17,17,270,267,741846.3,98.88888889,2778.450562,,,,,
Apr-11,BURDEKIN,8,6,163,163,452873.76,100,2778.366626,,,,,
Dec-13,HINCHINBROOK,8,8,99,93,258355.06,93.93939394,2778.011398,,,,,
Nov-15,BANANA,10,10,187,171,475002.71,91.44385027,2777.793626,,,,,
Oct-17,CASSOWARY COAST,14,14,374,374,1038818.96,100,2777.590802,,,,,
Sep-17,SOUTHERN DOWNS,13,13,356,353,980223.58,99.15730337,2776.837337,,,,,
May-15,BANANA,10,10,187,171,474807.95,91.44385027,2776.654678,,,,,
Sep-09,GYMPIE,19,19,377,377,1046606.38,100,2776.144244,,,,,
Apr-08,BURDEKIN,8,8,185,185,513580.24,100,2776.109405,,,,,
Mar-08,TOOWOOMBA,56,56,1432,1425,3955882.5,99.51117318,2776.057895,,,,,
Sep-08,SOUTH BURNETT,21,21,394,360,999274.28,91.37055838,2775.761889,,,,,
Jan-13,LOCKYER VALLEY,19,18,292,287,796632.83,98.28767123,2775.724146,,,,,
Jan-07,WHITSUNDAY,25,25,488,488,1354410.57,100,2775.431496,,,,,
Aug-16,SOUTHERN DOWNS,13,13,356,351,974095.76,98.59550562,2775.201595,,,,,
Sep-17,NORTH BURNETT,8,8,83,83,230294.08,100,2774.62747,,,,,
Apr-06,MAREEBA,7,7,193,186,516064.02,96.37305699,2774.537742,,,,,
Aug-06,MAREEBA,7,7,193,186,515927.83,96.37305699,2773.805538,,,,,
Oct-07,CLONCURRY,6,6,77,77,213581.94,100,2773.791429,,,,,
May-05,TOOWOOMBA,58,58,1429,1388,3849925.04,97.13086074,2773.72121,,,,,
Dec-09,ISAAC,17,17,270,270,748878.78,100,2773.625111,,,,,
Apr-07,BUNDABERG,41,41,1154,1138,3155613.55,98.6135182,2772.94688,,,,,
Jun-16,NORTH BURNETT,8,8,83,83,230151.83,100,2772.913614,,,,,
May-17,ISAAC,15,15,306,308,854000.58,100.6535948,2772.729156,,,,,
Jan-05,LIVINGSTONE,13,13,278,274,759544.2,98.56115108,2772.059124,,,,,
May-14,SOUTH BURNETT,17,17,335,335,928473.49,100,2771.562657,,,,,
Dec-14,SOUTHERN DOWNS,13,13,356,351,972730.99,98.59550562,2771.313362,,,,,
Dec-06,ISAAC,17,17,255,255,706611.79,100,2771.026627,,,,,
Mar-08,CASSOWARY COAST,15,15,350,344,953095.57,98.28571429,2770.626657,,,,,
Oct-10,SOMERSET,12,12,135,126,349071.58,93.33333333,2770.409365,,,,,
Aug-16,WESTERN DOWNS,24,22,381,335,928055.75,87.92650919,2770.315672,,,,,
Oct-10,MAREEBA,7,7,186,186,515178.76,100,2769.77828,,,,,
Mar-15,CENTRAL HIGHLANDS,19,18,461,406,1124155.19,88.06941432,2768.855148,,,,,
Feb-08,ISAAC,17,17,270,269,744803.91,99.62962963,2768.78777,,,,,
Jan-13,SOUTH BURNETT,18,18,343,343,949458.48,100,2768.100525,,,,,
Oct-15,WESTERN DOWNS,24,22,390,339,937900.1,86.92307692,2766.666962,,,,,
Nov-15,CASSOWARY COAST,15,15,380,373,1031910.14,98.15789474,2766.515121,,,,,
Nov-12,SOUTH BURNETT,18,18,343,343,948813.98,100,2766.221516,,,,,
Apr-12,MAREEBA,7,7,186,186,514515.71,100,2766.213495,,,,,
Apr-09,CASSOWARY COAST,15,15,364,344,951523.25,94.50549451,2766.055959,,,,,
Jul-10,SCENIC RIM,20,19,250,240,663573.99,96,2764.891625,,,,,
Jun-07,GYMPIE,21,19,386,374,1033984.06,96.89119171,2764.663262,,,,,
Oct-15,SOUTHERN DOWNS,13,13,356,351,970265.16,98.59550562,2764.288205,,,,,
Feb-17,GLADSTONE,25,24,666,621,1716215.15,93.24324324,2763.631481,,,,,
Aug-04,CASSOWARY COAST,17,16,344,324,895399.72,94.18604651,2763.579383,,,,,
Jul-17,ISAAC,15,15,305,308,851063.47,100.9836066,2763.193084,,,,,
Jul-05,GYMPIE,23,21,365,357,986355.34,97.80821918,2762.900112,,,,,
Feb-10,TOOWOOMBA,58,55,1567,1435,3964611.14,91.57626037,2762.79522,,,,,
Nov-13,BANANA,10,10,171,171,472412.89,100,2762.64848,,,,,
May-06,GOONDIWINDI,11,10,193,169,466855.73,87.56476684,2762.459941,,,,,
Feb-08,BUNDABERG,41,41,1179,1145,3162643.05,97.11620017,2762.133668,,,,,
Dec-10,SOUTH BURNETT,18,18,366,366,1010857.54,100,2761.905847,,,,,
Mar-18,DOUGLAS,8,8,186,168,463853.08,90.32258065,2761.030238,,,,,
Aug-14,SCENIC RIM,19,19,263,247,681942.67,93.91634981,2760.901498,,,,,
Oct-14,BANANA,10,10,171,171,472100.96,100,2760.824327,,,,,
Jun-17,CASSOWARY COAST,14,14,374,374,1032510.66,100,2760.72369,,,,,
Mar-06,HINCHINBROOK,8,7,95,83,229101.31,87.36842105,2760.256747,,,,,
Mar-05,GYMPIE,23,22,365,360,993664.51,98.63013699,2760.179194,,,,,
Jun-11,CASSOWARY COAST,15,13,370,336,927223.51,90.81081081,2759.59378,,,,,
Jul-15,SCENIC RIM,19,19,263,253,698071,96.19771863,2759.173913,,,,,
Jun-05,LOCKYER VALLEY,18,18,269,269,742160.57,100,2758.961227,,,,,
May-11,MAREEBA,7,7,186,186,513088.5,100,2758.540323,,,,,
Mar-14,GOONDIWINDI,9,9,139,139,383303.77,100,2757.581079,,,,,
Nov-04,ISAAC,17,17,234,222,612168.54,94.87179487,2757.515946,,,,,
Sep-11,NORTH BURNETT,9,9,94,94,259185.62,100,2757.29383,,,,,
Dec-07,GYMPIE,21,20,386,376,1036310.42,97.40932642,2756.144734,,,,,
Jan-08,SOUTH BURNETT,21,21,372,335,923215.04,90.05376344,2755.865791,,,,,
Oct-17,SOUTHERN DOWNS,13,13,356,353,972689.7,99.15730337,2755.494901,,,,,
Nov-14,CASSOWARY COAST,15,15,380,372,1024939.19,97.89473684,2755.212876,,,,,
Jan-10,WHITSUNDAY,22,22,472,453,1248043.66,95.97457627,2755.063267,,,,,
Nov-04,GYMPIE,23,23,378,348,958712.34,92.06349206,2754.920517,,,,,
Mar-15,SOUTHERN DOWNS,13,13,356,351,966766.9,98.59550562,2754.321652,,,,,
Oct-07,SOUTH BURNETT,21,21,372,339,933627.02,91.12903226,2754.062006,,,,,
Apr-15,LIVINGSTONE,13,11,302,283,779157.23,93.70860927,2753.20576,,,,,
Jun-11,LOCKYER VALLEY,19,18,290,273,751589.46,94.13793103,2753.074945,,,,,
Dec-07,SOUTH BURNETT,21,21,372,335,922260.36,90.05376344,2753.016,,,,,
Apr-05,CENTRAL HIGHLANDS,20,20,412,400,1101041.8,97.08737864,2752.6045,,,,,
Jan-07,MAREEBA,7,7,193,186,511944.26,96.37305699,2752.388495,,,,,
May-11,GYMPIE,19,19,387,387,1065123.39,100,2752.256822,,,,,
May-06,SOUTH BURNETT,21,21,333,333,916499.63,100,2752.251141,,,,,
Oct-12,GOONDIWINDI,10,9,182,139,382465.33,76.37362637,2751.549137,,,,,
Oct-11,WESTERN DOWNS,25,25,400,400,1100445.82,100,2751.11455,,,,,
Aug-15,SOMERSET,13,12,152,130,357605.8,85.52631579,2750.813846,,,,,
Feb-15,SOUTH BURNETT,17,17,339,339,932438.53,100,2750.556136,,,,,
May-13,DOUGLAS,9,9,153,153,420823.88,100,2750.482876,,,,,
Aug-08,SCENIC RIM,21,20,276,238,654594.63,86.23188406,2750.397605,,,,,
May-14,CASSOWARY COAST,15,15,380,368,1011885.22,96.84210526,2749.688098,,,,,
Feb-12,BURDEKIN,8,6,163,163,448183.89,100,2749.594417,,,,,
Oct-04,CASSOWARY COAST,17,16,344,331,910034.84,96.22093023,2749.34997,,,,,
Jul-06,MAREEBA,7,7,193,185,508628.48,95.85492228,2749.343135,,,,,
Mar-06,LOCKYER VALLEY,18,18,274,269,739528.1,98.17518248,2749.175093,,,,,
Jan-08,TOOWOOMBA,56,56,1432,1425,3915357.7,99.51117318,2747.619439,,,,,
Jan-05,CAIRNS,44,43,1540,1523,4184020.59,98.8961039,2747.222974,,,,,
Jan-05,SOMERSET,14,13,147,130,357050.4,88.43537415,2746.541538,,,,,
May-18,BANANA,10,10,154,152,417455.74,98.7012987,2746.419342,,,,,
Nov-12,SOMERSET,12,12,140,131,359691.34,93.57142857,2745.73542,,,,,
Feb-08,LIVINGSTONE,15,14,331,291,798822.14,87.91540785,2745.093265,,,,,
May-12,SOUTH BURNETT,18,18,363,363,996452.1,100,2745.047107,,,,,
Sep-11,GOONDIWINDI,10,10,177,177,485823.87,100,2744.767627,,,,,
Mar-11,SOMERSET,12,12,135,126,345743.75,93.33333333,2743.998016,,,,,
Nov-16,CHARTERS TOWERS,9,9,150,150,411438.53,100,2742.923533,,,,,
Nov-07,GYMPIE,21,20,386,376,1031334.46,97.40932642,2742.910798,,,,,
Feb-14,GYMPIE,18,18,346,346,948998.81,100,2742.771127,,,,,
Mar-07,SOUTH BURNETT,21,21,339,339,929695.94,100,2742.4659,,,,,
Dec-07,SOMERSET,13,13,130,130,356502.69,100,2742.328385,,,,,
May-05,SOUTH BURNETT,21,21,333,333,913175.1,100,2742.267568,,,,,
Apr-16,BANANA,10,10,181,149,408553.43,82.32044199,2741.969329,,,,,
May-09,SCENIC RIM,21,19,276,232,635851.07,84.05797101,2740.737371,,,,,
Nov-09,SCENIC RIM,21,19,276,240,657754.77,86.95652174,2740.644875,,,,,
Dec-09,LOCKYER VALLEY,19,18,280,271,742566.07,96.78571429,2740.096199,,,,,
Dec-06,LOCKYER VALLEY,18,18,271,266,728830.36,98.15498155,2739.963759,,,,,
Jun-10,GYMPIE,19,18,387,353,967185.6,91.21447028,2739.90255,,,,,
Feb-07,MOUNT ISA,9,9,506,506,1386339.86,100,2739.802095,,,,,
Mar-10,LIVINGSTONE,13,12,318,284,778042.92,89.3081761,2739.587746,,,,,
Sep-14,BANANA,10,10,171,171,468408.87,100,2739.233158,,,,,
Jan-15,GOONDIWINDI,9,9,139,139,380730.15,100,2739.065827,,,,,
Jun-11,NORTH BURNETT,9,9,94,94,257469.26,100,2739.034681,,,,,
Jun-14,SOUTH BURNETT,17,17,335,335,917391.58,100,2738.482328,,,,,
Sep-14,SOMERSET,12,12,142,130,355988.63,91.54929577,2738.374077,,,,,
Nov-09,MAREEBA,7,7,186,186,509314.18,100,2738.24828,,,,,
Jan-14,CENTRAL HIGHLANDS,20,18,463,393,1076041.98,84.8812095,2738.020305,,,,,
Jun-05,BURDEKIN,8,8,185,185,506468.44,100,2737.667243,,,,,
May-08,SCENIC RIM,21,20,268,233,637778.63,86.94029851,2737.247339,,,,,
Mar-13,MAREEBA,7,7,196,186,508985.95,94.89795918,2736.483602,,,,,
Mar-08,GYMPIE,21,20,393,376,1028793.59,95.67430025,2736.153165,,,,,
Dec-10,LOCKYER VALLEY,19,19,290,285,779788.85,98.27586207,2736.101228,,,,,
Mar-12,WESTERN DOWNS,25,25,407,400,1094412,98.28009828,2736.03,,,,,
Jun-09,SOMERSET,13,13,138,130,355550.92,94.20289855,2735.007077,,,,,
Apr-10,GYMPIE,19,19,387,377,1030982.78,97.41602067,2734.702334,,,,,
Mar-12,SOUTH BURNETT,18,18,363,362,989960.7,99.72451791,2734.698066,,,,,
